time,open,high,low,close
1779200700,158765,158924,158750,158889
1779201000,158892,158918,158756,158801
1779201300,158893,158933,158801,158801
1779201600,158800,159000,158766,158937
1779201900,158921,158960,158852,158878
1779202200,158855,158876,158651,158651
1779202500,158652,158820,158652,158820
1779202800,158848,159059,158821,159035
1779203100,159000,159126,158849,159100
1779203400,159110,159189,159099,159108
1779203700,159125,159275,159125,159275
1779204000,159154,159200,159000,159011
1779204300,159067,159140,159067,159140
1779204600,159114,159244,159114,159167
1779204900,159105,159194,159068,159194
1779205200,159115,159115,159034,159050
1779205500,159020,159020,158980,159020
1779205800,159050,159050,159049,159049
1779206100,159078,159124,159078,159124
1779206400,159145,159145,159076,159106
1779206700,159045,159062,158900,158900
1779207000,158892,158970,158892,158970
1779207300,158953,158953,158953,158953
1779207600,158947,159032,158947,159015
1779207900,159054,159150,159054,159122
1779208200,159150,159200,159150,159190
1779208500,159107,159162,159057,159162
1779208800,159136,159150,159050,159050
1779209100,159048,159050,159048,159050
1779209400,159068,159111,159064,159100
1779209700,159100,159160,159100,159160
1779210000,159160,159199,159144,159162
1779210300,159145,159159,159093,159159
1779210600,159158,159179,159122,159179
1779210900,159184,159203,159170,159188
1779211200,159142,159150,159069,159069
1779211500,159076,159142,159050,159140
1779211800,159141,159141,159074,159075
1779212100,159120,159164,159071,159164
1779212400,159118,159124,159067,159124
1779212700,159124,159124,159060,159075
1779213000,159079,159109,159040,159044
1779213300,159106,159136,159016,159136
1779247800,160378,160378,157959,158175
1779248100,158166,158500,158164,158400
1779248400,158400,158450,158189,158303
1779248700,158243,158318,158188,158201
1779249000,158207,158261,158200,158261
1779249300,158235,158381,158235,158344
1779249600,158400,158463,158325,158325
1779249900,158444,158453,158342,158453
1779250200,158380,158449,158326,158449
1779250500,158427,158449,158409,158409
1779250800,158403,158433,158281,158344
1779251100,158300,158360,158281,158360
1779251400,158325,158380,158265,158317
1779251700,158310,158339,158285,158330
1779252000,158311,158381,158285,158321
1779252300,158265,158318,158172,158239
1779252600,158250,158324,158250,158253
1779252900,158226,158256,158203,158224
1779253200,158250,158459,158250,158456
1779253500,158459,158468,158382,158465
1779253800,158404,158425,158328,158383
1779254100,158301,158366,158297,158366
1779254400,158396,158456,158354,158380
1779254700,158350,158350,158302,158316
1779255000,158365,158593,158365,158570
1779255300,158581,158585,158540,158550
1779255600,158570,158590,158450,158450
1779255900,158403,158421,158250,158258
1779256200,158327,158512,158288,158512
1779256500,158539,158539,158438,158438
1779256800,158466,158580,158466,158535
1779257100,158510,158510,158416,158416
1779257400,158466,158499,158376,158467
1779257700,158499,158625,158499,158625
1779258000,158638,158638,158550,158556
1779258300,158449,158600,158449,158592
1779258600,158546,158550,158407,158466
1779258900,158445,158509,158336,158509
1779259200,158500,158500,158463,158477
1779259500,158527,158715,158522,158715
1779259800,158749,158800,158673,158704
1779260100,158660,158757,158650,158703
1779260400,158700,158810,158656,158786
1779260700,158711,158855,158699,158855
1779261000,158877,158930,158800,158823
1779261300,158858,158858,158791,158791
1779261600,158805,158896,158805,158832
1779261900,158846,158920,158841,158920
1779262200,158910,158936,158790,158790
1779262500,158790,158802,158765,158797
1779262800,158831,158873,158792,158850
1779263100,158832,158832,158751,158790
1779263400,158789,158789,158688,158697
1779263700,158757,158790,158727,158733
1779264000,158776,158805,158776,158805
1779264300,158850,158900,158738,158738
1779264600,158720,158890,158720,158846
1779264900,158851,158880,158835,158869
1779265200,158850,158938,158815,158938
1779265500,158876,158950,158840,158949
1779265800,158970,159055,158812,158812
1779266100,158812,158815,158702,158733
1779266400,158794,158794,158652,158754
1779266700,158720,158785,158713,158772
1779267000,158751,159000,158751,159000
1779267300,159004,159020,158905,158947
1779267600,158884,158902,158783,158900
1779267900,158925,158925,158748,158797
1779268200,158801,158813,158771,158781
1779268500,158780,158825,158750,158825
1779268800,158851,158851,158811,158832
1779269100,158774,158796,158611,158640
1779269400,158656,158824,158628,158784
1779269700,158797,158803,158733,158762
1779270000,158801,158870,158801,158825
1779270300,158827,158887,158800,158800
1779270600,158810,159000,158809,158976
1779270900,158981,159022,158865,158865
1779271200,158869,158966,158869,158964
1779271500,158981,159094,158981,159083
1779271800,159053,159082,159025,159074
1779272100,159075,159162,159075,159141
1779272400,159146,159177,159116,159146
1779272700,159173,159191,159004,159034
1779273000,159021,159201,159021,159201
1779273300,159201,159337,159201,159335
1779273600,159300,159397,159300,159358
1779273900,159371,159399,159238,159269
1779274200,159278,159296,159210,159283
1779274500,159338,159338,159270,159280
1779274800,159305,159305,159240,159240
1779275100,159302,159351,159271,159271
1779275400,159268,159268,159155,159202
1779275700,159210,159247,159105,159137
1779276000,159108,159268,159063,159256
1779276300,159274,159379,159270,159379
1779276600,159380,159437,159347,159395
1779276900,159397,159413,159278,159278
1779277200,159280,159280,159182,159209
1779277500,159247,159247,159191,159200
1779277800,159229,159357,159180,159357
1779278100,159384,159400,159350,159399
1779278400,159382,159425,159285,159285
1779278700,159334,159396,159332,159396
1779279000,159375,159375,159327,159327
1779279300,159314,159348,159303,159348
1779279600,159330,159336,159290,159336
1779279900,159350,159420,159311,159390
1779280200,159413,159573,159413,159569
1779280500,159563,159563,159500,159540
1779280800,159528,159581,159478,159581
1779281100,159512,159581,159499,159575
1779281400,159531,159546,159459,159459
1779281700,159473,159473,159360,159373
1779282000,159408,159546,159408,159433
1779282300,159433,159501,159313,159501
1779282600,159445,159670,159438,159670
1779282900,159661,159661,159515,159515
1779283200,159521,159521,159398,159400
1779283500,159407,159407,159318,159320
1779283800,159250,159400,159250,159333
1779284100,159332,159400,159155,159160
1779284400,159183,159290,159112,159290
1779284700,159300,159312,159185,159196
1779285000,159139,159246,159135,159210
1779285300,159111,159151,159077,159104
1779285600,159150,159150,159050,159102
1779285900,159050,159075,158967,159018
1779286200,158986,159100,158811,159100
1779286500,159096,159570,159096,159428
1779286800,159462,159627,159311,159311
1779287100,159531,159550,159460,159550
1779287400,159590,159940,159590,159886
1779287700,159848,159848,159619,159800
1779288000,159716,159716,159594,159616
1779288300,159650,159748,159601,159726
1779288600,159744,159868,159744,159868
1779288900,159869,159990,159801,159808
1779289200,159824,159836,159778,159836
1779289500,159803,159803,159621,159688
1779289800,159688,159743,159600,159712
1779290100,159750,160183,159719,160012
1779290400,160036,160085,159853,159861
1779290700,159918,159948,159778,159849
1779291000,159861,160020,159859,159986
1779291300,159998,160070,159971,160050
1779291600,160045,160049,160000,160000
1779291900,160020,160040,159992,159992
1779292200,159990,159990,159847,159847
1779292500,159852,159853,159731,159853
1779292800,159825,159914,159825,159914
1779293100,159937,160002,159880,159880
1779293400,159896,159950,159842,159950
1779293700,159872,159905,159824,159896
1779294000,159864,159864,159735,159777
1779294300,159767,159809,159756,159809
1779294600,159826,159880,159769,159800
1779294900,159829,159847,159829,159847
1779295200,159858,159959,159858,159959
1779295500,160000,160000,160000,160000
1779295800,159979,159983,159979,159983
1779296100,159953,160015,159953,160001
1779296400,160001,160001,159920,159957
1779296700,159920,160018,159910,160018
1779297000,160020,160059,159977,160059
1779297300,160032,160032,159947,160030
1779297600,160030,160050,160025,160044
1779297900,160000,160042,159928,159928
1779298200,159990,160035,159990,159990
1779298500,160059,160063,160024,160063
1779298800,160057,160057,159980,159981
1779299100,159988,160038,159984,160000
1779299400,159988,160045,159980,159985
1779299700,159980,160042,159915,160042
1779334200,159803,159992,159778,159800
1779334500,159795,159815,159706,159800
1779334800,159750,159750,159668,159685
1779335100,159685,159750,159665,159750
1779335400,159735,159735,159533,159606
1779335700,159559,159645,159559,159587
1779336000,159587,159789,159566,159724
1779336300,159779,159838,159756,159811
1779336600,159778,159929,159778,159869
1779336900,159898,159947,159830,159830
1779337200,159816,159816,159573,159600
1779337500,159560,159706,159491,159706
1779337800,159706,159706,159509,159579
1779338100,159651,159651,159651,159651
1779338400,159696,159696,159651,159651
1779338700,159671,159671,159561,159580
1779339000,159610,159670,159610,159612
1779339300,159612,159650,159580,159580
1779339600,159610,159650,159610,159650
1779339900,159610,159647,159556,159556
1779340200,159525,159581,159500,159549
1779340500,159541,159541,159425,159427
1779340800,159417,159421,159400,159421
1779341100,159374,159450,159343,159450
1779341400,159416,159450,159319,159450
1779341700,159448,159450,159400,159450
1779342000,159455,159455,159400,159450
1779342300,159434,159442,159352,159388
1779342600,159392,159455,159392,159455
1779342900,159455,159571,159429,159520
1779343200,159573,159650,159573,159650
1779343500,159611,159649,159556,159630
1779343800,159600,159600,159480,159550
1779344100,159550,159600,159512,159538
1779344400,159575,159777,159550,159595
1779344700,159659,159700,159614,159662
1779345000,159710,159710,159537,159537
1779345300,159586,159592,159491,159491
1779345600,159449,159449,159400,159415
1779345900,159432,159463,159380,159462
1779346200,159411,159450,159360,159390
1779346500,159392,159401,159331,159331
1779346800,159400,159400,159300,159328
1779347100,159289,159373,159260,159373
1779347400,159308,159361,159286,159320
1779347700,159277,159353,159231,159350
1779348000,159373,159426,159315,159391
1779348300,159314,159339,159232,159232
1779348600,159230,159265,159105,159236
1779348900,159231,159231,159150,159179
1779349200,159170,159200,159146,159146
1779349500,159151,159211,159151,159211
1779349800,159200,159350,159150,159350
1779350100,159258,159290,159241,159241
1779350400,159270,159270,159200,159240
1779350700,159274,159398,159274,159398
1779351000,159398,159592,159398,159550
1779351300,159580,159596,159500,159500
1779351600,159508,159539,159500,159535
1779351900,159535,159600,159501,159600
1779352200,159625,159625,159478,159525
1779352500,159479,159546,159479,159546
1779352800,159522,159598,159522,159598
1779353100,159550,159550,159550,159550
1779353400,159602,159602,159602,159602
1779353700,159603,159673,159603,159668
1779354000,159679,159727,159659,159727
1779354300,159686,159695,159600,159677
1779354600,159693,159759,159693,159720
1779354900,159693,159752,159693,159730
1779355200,159733,159799,159730,159738
1779355500,159690,159799,159690,159722
1779355800,159743,159800,159590,159630
1779356100,159650,159650,159650,159650
1779356400,159644,159644,159344,159344
1779356700,159351,159430,159350,159371
1779357000,159375,159498,159375,159485
1779357300,159469,159498,159400,159426
1779357600,159450,159499,159450,159456
1779357900,159470,159470,159465,159465
1779358200,159469,159505,159460,159505
1779358500,159572,159572,159525,159538
1779359100,159450,159450,159159,159378
1779359400,159186,159336,159149,159333
1779359700,159237,159334,159125,159125
1779360000,159143,159299,159105,159260
1779360300,159350,159350,159211,159271
1779360600,159220,159312,159203,159225
1779360900,159250,159250,159200,159200
1779361200,159242,159300,159185,159250
1779361500,159203,159268,159203,159239
1779361800,159254,159254,159253,159253
1779362100,159260,159310,159241,159303
1779362400,159272,159380,159217,159230
1779362700,159175,159225,159159,159169
1779363000,159200,159208,159148,159155
1779363300,159150,159162,159076,159150
1779363600,159066,159194,159066,159095
1779363900,159138,159200,159103,159191
1779364200,159179,159255,159179,159218
1779364500,159170,159170,159091,159147
1779364800,159214,159214,159121,159124
1779365100,159128,159250,159128,159250
1779365400,159277,159277,159155,159155
1779365700,159122,159122,159094,159104
1779366000,159091,159091,158963,158973
1779366300,158986,159000,158890,158950
1779366600,158950,159198,158950,159153
1779366900,159199,159200,159041,159085
1779367200,159067,159158,159067,159158
1779367500,159158,159158,159050,159051
1779367800,159036,159081,159023,159081
1779368100,159085,159085,158902,158955
1779368400,158900,159139,158830,159139
1779368700,159090,159090,158903,158903
1779369000,158947,158951,158864,158864
1779369300,158864,158986,158783,158850
1779369600,158837,158872,158751,158751
1779369900,158755,158815,158663,158703
1779370200,158740,158771,158578,158583
1779370500,158669,158700,158542,158603
1779370800,158603,158831,158583,158775
1779371100,158775,158941,158775,158901
1779371400,158830,159170,158830,159134
1779371700,159172,159276,159075,159075
1779372000,159131,159238,159002,159092
1779372300,158939,158943,158858,158943
1779372600,158943,159023,158935,159021
1779372900,158996,158996,158858,158900
1779373200,158845,158950,158845,158908
1779373500,158899,159000,158899,159000
1779373800,159000,159070,158987,158987
1779374100,159080,159090,159080,159090
1779374400,159048,159048,158925,158970
1779374700,159008,159061,158900,158900
1779375000,158906,159056,158906,159018
1779375300,159060,159060,158946,159015
1779375600,158988,158988,158916,158916
1779375900,158851,158900,158734,158802
1779376200,158803,159098,158803,159011
1779376500,159022,159022,158997,159020
1779376800,159000,159000,159000,159000
1779377100,158963,158963,158888,158904
1779377400,158928,158980,158914,158960
1779377700,158960,159000,158960,159000
1779378000,159031,159084,158991,159025
1779378300,159099,159100,159056,159100
1779378600,159170,159236,159170,159229
1779378900,159181,159200,159178,159178
1779379200,159250,159332,159231,159231
1779379500,159271,159358,159236,159315
1779379800,159273,159310,159257,159264
1779380100,159218,159248,159213,159248
1779380400,159282,159285,159234,159234
1779380700,159250,159256,159250,159256
1779381000,159269,159298,159254,159280
1779381300,159323,159348,159280,159280
1779381600,159250,159300,159250,159275
1779381900,159290,159305,159280,159300
1779382200,159250,159267,159232,159266
1779382500,159269,159277,159243,159277
1779382800,159320,159320,159250,159257
1779383100,159200,159229,159157,159204
1779383400,159254,159400,159233,159318
1779383700,159397,159450,159310,159351
1779384000,159450,159463,159328,159350
1779384300,159437,159514,159383,159514
1779384600,159530,159580,159434,159491
1779384900,159534,159550,159464,159469
1779385200,159446,159505,159424,159505
1779385500,159505,159575,159448,159575
1779385800,159575,159745,159568,159745
1779386100,159650,159800,159650,159688
1779420600,159161,159498,158816,159305
1779420900,159363,159371,159288,159310
1779421200,159286,159300,159259,159288
1779421500,159312,159399,159282,159315
1779421800,159330,159358,159300,159300
1779422100,159319,159390,159314,159390
1779422400,159365,159416,159365,159409
1779422700,159459,159459,159408,159450
1779423000,159437,159437,159305,159310
1779423300,159320,159331,159144,159149
1779423600,159201,159315,159201,159252
1779423900,159260,159420,159260,159420
1779424200,159433,159487,159430,159469
1779424500,159403,159430,159293,159300
1779424800,159285,159320,159285,159320
1779425100,159320,159320,159300,159319
1779425400,159285,159301,159253,159272
1779425700,159258,159314,159258,159314
1779426000,159280,159340,159161,159201
1779426300,159198,159244,159198,159209
1779426600,159210,159210,159165,159167
1779426900,159165,159199,159160,159160
1779427200,159188,159305,159170,159190
1779427500,159200,159200,159170,159171
1779427800,159159,159213,159150,159162
1779428100,159210,159377,159210,159340
1779428400,159365,159399,159320,159324
1779428700,159315,159391,159315,159391
1779429000,159355,159355,159240,159240
1779429300,159215,159238,158876,158909
1779429600,158916,159101,158893,159018
1779429900,159006,159084,159006,159070
1779430200,159069,159107,159069,159085
1779430500,159052,159075,159015,159015
1779430800,159000,159175,158958,159175
1779431100,159155,159163,159120,159120
1779431400,159176,159200,159154,159175
1779431700,159200,159238,159140,159140
1779432000,159160,159160,159100,159100
1779432300,159222,159267,159217,159230
1779432600,159250,159261,159201,159201
1779432900,159176,159176,159159,159167
1779433200,159171,159171,159105,159121
1779433500,159106,159106,159016,159048
1779433800,159003,159010,158972,159004
1779434100,159010,159110,159010,159052
1779434400,159060,159060,159050,159050
1779434700,159090,159090,159044,159044
1779435000,159023,159023,159021,159021
1779435300,159025,159025,158930,158930
1779435600,158934,159000,158930,159000
1779435900,158981,159023,158941,158941
1779436200,158928,159046,158904,159046
1779436500,159075,159137,159075,159082
1779436800,159075,159075,159075,159075
1779437100,159100,159177,159080,159120
1779437400,159143,159185,159035,159060
1779437700,159068,159068,159068,159068
1779438000,159097,159136,159097,159100
1779438300,159084,159084,159045,159057
1779438600,159044,159044,158968,158968
1779438900,158933,159105,158901,159105
1779439200,159098,159133,159051,159051
1779439500,159087,159087,159051,159061
1779439800,159027,159079,159027,159079
1779440100,159085,159087,159030,159030
1779440400,159040,159043,158981,159043
1779440700,159050,159060,159004,159008
1779441000,159029,159030,158910,158910
1779441300,158905,158995,158860,158964
1779441600,158980,158980,158927,158927
1779441900,159001,159001,158957,158957
1779442200,158940,158981,158911,158925
1779442500,158989,159050,158989,159050
1779442800,158983,159000,158932,158942
1779443100,159024,159083,158969,159083
1779443400,159092,159187,159090,159187
1779443700,159150,159200,159101,159101
1779444000,159115,159128,159061,159084
1779444300,159088,159200,159088,159174
1779444600,159150,159200,159146,159197
1779444900,159177,159177,159146,159146
1779445200,159137,159137,159093,159093
1779445500,159072,159072,159025,159025
1779445800,159016,159021,158950,158960
1779446100,158939,158999,158910,158966
1779446400,158958,158980,158850,158896
1779446700,158901,158920,158851,158919
1779447000,158881,158929,158881,158915
1779447300,158900,158950,158900,158950
1779447600,158901,158954,158900,158954
1779447900,158979,158979,158908,158908
1779448200,158901,158920,158900,158903
1779448500,158905,158905,158850,158850
1779448800,158880,158880,158859,158859
1779449100,158850,158900,158850,158854
1779449400,158883,158955,158883,158955
1779449700,158955,158955,158899,158925
1779450000,158925,158980,158900,158980
1779450300,159000,159050,158999,159050
1779450600,159000,159019,158947,159019
1779450900,159004,159017,158960,159002
1779451200,159010,159010,158950,159000
1779451800,159005,159151,159005,159144
1779452100,159160,159249,159100,159245
1779452400,159235,159235,159050,159050
1779452700,159076,159076,158943,158943
1779453000,158972,158972,158850,158894
1779453300,158890,158891,158800,158857
1779453600,158841,158911,158841,158905
1779453900,158861,158925,158855,158900
1779454200,158960,158990,158941,158941
1779454500,158975,159100,158959,159100
1779454800,159065,159106,158921,159020
1779455100,159000,159106,159000,159106
1779455400,159121,159140,159097,159105
1779455700,159000,159116,159000,159001
1779456000,158990,159030,158952,158952
1779456300,158940,158972,158900,158900
1779456600,158885,159026,158870,158878
1779456900,158923,158934,158837,158837
1779457200,158837,158888,158700,158874
1779457500,158873,158901,158727,158754
1779457800,158787,158862,158779,158779
1779458100,158800,158800,158750,158787
1779458400,158768,158768,158555,158610
1779458700,158614,158627,158550,158600
1779459000,158603,158620,158398,158405
1779459300,158493,158493,158232,158310
1779459600,158349,158349,158151,158196
1779459900,158105,158314,158104,158278
1779460200,158350,158447,158338,158444
1779460500,158445,158470,158399,158410
1779460800,158363,158511,158363,158498
1779461100,158500,158522,158500,158522
1779461400,158413,158415,158409,158409
1779461700,158412,158448,158367,158367
1779462000,158428,158453,158428,158453
1779462300,158496,158615,158495,158615
1779462600,158615,158621,158528,158577
1779462900,158600,158650,158600,158650
1779463200,158631,158684,158631,158647
1779463500,158688,158723,158670,158723
1779463800,158710,158795,158696,158696
1779464100,158696,158725,158657,158700
1779464400,158701,158701,158653,158653
1779464700,158653,158750,158653,158700
1779465300,158695,158700,158695,158700
1779465600,158754,158754,158736,158750
1779465900,158750,158750,158717,158717
1779466200,158717,158750,158711,158750
1779466500,158666,158724,158666,158724
1779466800,158630,158724,158630,158694
1779467100,158704,158849,158704,158849
1779467400,158850,158896,158800,158800
1779467700,158828,158836,158757,158763
1779468000,158726,158726,158600,158600
1779468600,158600,158645,158574,158645
1779468900,158600,158608,158562,158562
1779469200,158710,158736,158700,158736
1779469500,158735,158736,158735,158736
1779469800,158770,158786,158742,158742
1779470100,158706,158717,158700,158717
1779470400,158660,158660,158620,158640
1779470700,158640,158786,158640,158786
1779471000,158800,158824,158777,158800
1779471300,158785,158785,158735,158750
1779471600,158747,158750,158720,158720
1779471900,158712,158712,158660,158693
1779472200,158698,158698,158596,158697
1779472500,158650,158650,158588,158588
